Time,Title,Rate Limit Remaining,Title_Clean,Sentiment,Sentiment_Score,Topic,Topic_Score
Wed Apr  2 23:41:24 2025,Trump Sets Up New Office To Manage CHIPS Act And Speed Up Investments,999.0,trump sets up new office to manage chips act and speed up investments,LABEL_1,0.8475819230079651,gadgets,0.44561365246772766
Wed Apr  2 23:41:29 2025,Police told not to close investigations until they have used facial recognition,999.0,police told not to close investigations until they have used facial recognition,LABEL_1,0.6199040412902832,security,0.6895129084587097
Wed Apr  2 23:41:34 2025,Lightmatter says it's ready to ship chip-to-chip optical highways as early as summer,999.0,lightmatter says its ready to ship chiptochip optical highways as early as summer,LABEL_1,0.8559088706970215,hardware,0.3170660138130188
Wed Apr  2 23:41:39 2025,SpaceX Shares Stunning Polar Views From Its Historic Fram2 Mission,999.0,spacex shares stunning polar views from its historic fram2 mission,LABEL_2,0.9157482385635376,hardware,0.6034005880355835
Wed Apr  2 23:41:44 2025,"Andreessen Horowitz is trying to nab a piece of TikTok with Oracle, report says",999.0,andreessen horowitz is trying to nab a piece of tiktok with oracle report says,LABEL_1,0.8971361517906189,AI,0.32832109928131104
Wed Apr  2 23:41:49 2025,Arm aims to capture 50% of data center CPU market in 2025,999.0,arm aims to capture 50 of data center cpu market in 2025,LABEL_1,0.7440811395645142,hardware,0.6568851470947266
Wed Apr  2 23:41:54 2025,How crawlers impact the operations of the Wikimedia projects,999.0,how crawlers impact the operations of the wikimedia projects,LABEL_1,0.8493599891662598,gadgets,0.638512134552002
Wed Apr  2 23:41:59 2025,EuroStack – A European Alternative for Digital Sovereignty,999.0,eurostack  a european alternative for digital sovereignty,LABEL_1,0.8238368034362793,security,0.4097890257835388
Wed Apr  2 23:42:04 2025,"Andy Yen: ""The proposed Swiss surveillance law would be stricter than in the US. We will leave Switzerland if it enters into force.""",999.0,andy yen the proposed swiss surveillance law would be stricter than in the us we will leave switzerland if it enters into force,LABEL_1,0.6294310092926025,security,0.6536431312561035
Wed Apr  2 23:42:09 2025,"""One of the last of Bletchley Park's quiet heroes, Betty Webb, dies at 101""",999.0,one of the last of bletchley parks quiet heroes betty webb dies at 101,LABEL_1,0.6355302929878235,security,0.5266977548599243
Wed Apr  2 23:42:14 2025,Korean Air joins hands with Anduril for autonomous drone development,999.0,korean air joins hands with anduril for autonomous drone development,LABEL_1,0.6948657035827637,gadgets,0.2687920331954956
Wed Apr  2 23:42:19 2025,US officials challenge Ofcom over online safety laws’ impact on free speech,999.0,us officials challenge ofcom over online safety laws impact on free speech,LABEL_1,0.7076128125190735,security,0.5280979871749878
Wed Apr  2 23:42:24 2025,Google’s AI feature on hold in most EU member states due to ‘strict rules’,999.0,googles ai feature on hold in most eu member states due to strict rules,LABEL_1,0.5717746615409851,gadgets,0.3947681784629822
Wed Apr  2 23:42:29 2025,Federal judge declares Arkansas social media age-verification law unconstitutional,999.0,federal judge declares arkansas social media ageverification law unconstitutional,LABEL_1,0.5073912739753723,security,0.453421950340271
Wed Apr  2 23:42:34 2025,Aussie Fintech Vroom Exposes PII Records After AWS Misconfiguration,999.0,aussie fintech vroom exposes pii records after aws misconfiguration,LABEL_0,0.5103493928909302,software,0.39381104707717896
Wed Apr  2 23:42:39 2025,"Waste fires are on the rise largely thanks to the lithium-ion batteries in vape pens | Apparently, vaping is a literal dumpster fire",999.0,waste fires are on the rise largely thanks to the lithiumion batteries in vape pens  apparently vaping is a literal dumpster fire,LABEL_0,0.8999344110488892,gadgets,0.4201165437698364
Wed Apr  2 23:42:44 2025,The FAA hiding private jet details might not stop celebrity jet trackers | One jet tracker says he doesn’t rely on the FAA database to identify jets anyway.﻿,999.0,the faa hiding private jet details might not stop celebrity jet trackers  one jet tracker says he doesnt rely on the faa database to identify jets anyway,LABEL_1,0.5937634706497192,security,0.8134674429893494
Wed Apr  2 23:42:49 2025,Windows 11 market share is quickly catching up to Windows 10,999.0,windows 11 market share is quickly catching up to windows 10,LABEL_2,0.5914710760116577,software,0.6315615177154541
Wed Apr  2 23:42:54 2025,This Is How You Get a Chinese EV Into the United States,999.0,this is how you get a chinese ev into the united states,LABEL_1,0.7635400295257568,security,0.4810212254524231
Wed Apr  2 23:42:59 2025,Social Security Website Crashes as DOGE-Linked Disruption at the Agency Continues,999.0,social security website crashes as dogelinked disruption at the agency continues,LABEL_0,0.9320427179336548,security,0.9676418900489807
Wed Apr  2 23:43:04 2025,First 3D-printed train station in Japan was assembled in record time,999.0,first 3dprinted train station in japan was assembled in record time,LABEL_1,0.5127014517784119,hardware,0.8456981182098389
Wed Apr  2 23:43:09 2025,Dutch lawmakers push for ‘red button’ to erase digital footprints,999.0,dutch lawmakers push for red button to erase digital footprints,LABEL_1,0.8043963313102722,security,0.645930826663971
Wed Apr  2 23:43:14 2025,Tesla suffers worst quarter since 2022 as deliveries tumble / Company loses crown of world’s best-selling electric-vehicle maker to China’s BYD,999.0,tesla suffers worst quarter since 2022 as deliveries tumble  company loses crown of worlds bestselling electricvehicle maker to chinas byd,LABEL_0,0.8729633688926697,gadgets,0.29733675718307495
Wed Apr  2 23:43:19 2025,"UFC signs wide-ranging sponsorship deal with Meta, bringing Mark Zuckerberg closer to Dana White",999.0,ufc signs wideranging sponsorship deal with meta bringing mark zuckerberg closer to dana white,LABEL_1,0.8944513201713562,AI,0.49779173731803894
Wed Apr  2 23:43:24 2025,"""Tesla reports 336,000 vehicle deliveries in first quarter, 13% drop from a year ago""",999.0,tesla reports 336000 vehicle deliveries in first quarter 13 drop from a year ago,LABEL_1,0.6478976607322693,AI,0.3043206036090851
Wed Apr  2 23:43:29 2025,The ‘father of the internet’ and hundreds of tech experts worry we’ll rely on AI too much,999.0,the father of the internet and hundreds of tech experts worry well rely on ai too much,LABEL_1,0.5227817893028259,AI,0.9285910129547119
Wed Apr  2 23:43:34 2025,Researchers suggest OpenAI trained AI models on paywalled O'Reilly books,999.0,researchers suggest openai trained ai models on paywalled oreilly books,LABEL_1,0.8714349269866943,AI,0.7619659304618835
Wed Apr  2 23:43:39 2025,India Tech Startups Worth $100 Billion Seen Seeking IPOs by 2027 - Bloomberg,999.0,india tech startups worth 100 billion seen seeking ipos by 2027  bloomberg,LABEL_1,0.5626907348632812,hardware,0.36401212215423584
Wed Apr  2 23:43:44 2025,How to Lock Down Your Phone When Crossing the U.S. Border,999.0,how to lock down your phone when crossing the us border,LABEL_1,0.6948202848434448,security,0.8861892223358154
Wed Apr  2 23:43:49 2025,GPT 4.5 Passes the Turing Test: Study,999.0,gpt 45 passes the turing test study,LABEL_1,0.8085422515869141,software,0.2911701500415802
Wed Apr  2 23:43:54 2025,"Nintendo Switch 2 Launches June 5 at $449.99, Bringing New Forms of Game Communication to Life",999.0,nintendo switch 2 launches june 5 at 44999 bringing new forms of game communication to life,LABEL_2,0.5286699533462524,hardware,0.5903061032295227
Wed Apr  2 23:43:59 2025,SpaceX rocket cargo project puts Pacific seabirds in jeopardy,999.0,spacex rocket cargo project puts pacific seabirds in jeopardy,LABEL_0,0.7897799015045166,hardware,0.6082718968391418
Wed Apr  2 23:44:04 2025,"Exclusive: DOGE official at DOJ bragged about hacking, distributing pirated software",999.0,exclusive doge official at doj bragged about hacking distributing pirated software,LABEL_0,0.6044019460678101,software,0.8609524369239807
Wed Apr  2 23:44:09 2025,NotebookLM Is Already Great. These 4 Features Would Make It Even Better,999.0,notebooklm is already great these 4 features would make it even better,LABEL_2,0.9895134568214417,software,0.8271797895431519
Wed Apr  2 23:44:14 2025,A new security fund opens up to help protect the fediverse,999.0,a new security fund opens up to help protect the fediverse,LABEL_1,0.7018511295318604,security,0.9484537839889526
Wed Apr  2 23:44:19 2025,Tesla sales and production slumped heavily in Q1 2025 | The numbers are going the wrong way for a company valued on continuing growth.,999.0,tesla sales and production slumped heavily in q1 2025  the numbers are going the wrong way for a company valued on continuing growth,LABEL_0,0.8774555921554565,security,0.27828410267829895
Wed Apr  2 23:44:24 2025,Trump signs order to set up new entity to take over Biden’s Chips Act program,999.0,trump signs order to set up new entity to take over bidens chips act program,LABEL_1,0.8853783011436462,security,0.2780047059059143
Wed Apr  2 23:44:29 2025,A router for photons: Transducer could enable superconducting quantum networks,999.0,a router for photons transducer could enable superconducting quantum networks,LABEL_1,0.6527787446975708,hardware,0.8378219604492188
Wed Apr  2 23:44:34 2025,"Meta Hypernova Glasses May Cost $1,000 and Use a Tiny Screen",999.0,meta hypernova glasses may cost 1000 and use a tiny screen,LABEL_0,0.5017610192298889,gadgets,0.6028937697410583
Thu Apr  3 00:06:22 2025,X hit by 2.8 billion profile data leak in alleged insider job,999.0,x hit by 28 billion profile data leak in alleged insider job,LABEL_0,0.5783820748329163,security,0.6939159631729126
Thu Apr  3 00:06:27 2025,Tesla car sales in France drop to lowest first-quarter in four years,999.0,tesla car sales in france drop to lowest firstquarter in four years,LABEL_0,0.7005565166473389,AI,0.3496245741844177
Thu Apr  3 00:06:32 2025,Why global tensions are a cybersecurity problem for every business,999.0,why global tensions are a cybersecurity problem for every business,LABEL_0,0.692206621170044,security,0.9899610877037048
Thu Apr  3 00:06:37 2025,Asda's tech separation from Walmart nears £1B as delays mount,999.0,asdas tech separation from walmart nears 1b as delays mount,LABEL_0,0.5137373805046082,security,0.3272484242916107
Thu Apr  3 00:06:42 2025,"""Men’s turn: US scientists unveil a hormone-free male birth control pill! | YCT-529, a hormone-free pill developed by US researchers, has shown 99% effectiveness in trials and is now in human testing.""",999.0,mens turn us scientists unveil a hormonefree male birth control pill  yct529 a hormonefree pill developed by us researchers has shown 99 effectiveness in trials and is now in human testing,LABEL_2,0.641537606716156,security,0.42228859663009644
Thu Apr  3 00:06:47 2025,Coin-sized nuclear 3V battery with 50-year lifespan enters mass production | The company plans to launch a more powerful single-watt version this year,999.0,coinsized nuclear 3v battery with 50year lifespan enters mass production  the company plans to launch a more powerful singlewatt version this year,LABEL_2,0.5610755681991577,hardware,0.7219612002372742
Thu Apr  3 00:06:52 2025,EV chargers now outnumber gas pumps in California as zero-emission vehicles surge | The state accounts for 30 percent of all new zero-emission vehicle sales nationwide,999.0,ev chargers now outnumber gas pumps in california as zeroemission vehicles surge  the state accounts for 30 percent of all new zeroemission vehicle sales nationwide,LABEL_1,0.6136914491653442,gadgets,0.6729891896247864
Thu Apr  3 00:06:57 2025,NASA astronauts open up about being 'stuck' in space for 9 months,999.0,nasa astronauts open up about being stuck in space for 9 months,LABEL_1,0.5920414328575134,gadgets,0.27301010489463806
Thu Apr  3 00:07:02 2025,A stroke survivor speaks again with the help of an experimental brain-computer implant,999.0,a stroke survivor speaks again with the help of an experimental braincomputer implant,LABEL_1,0.7241031527519226,software,0.2927316427230835
Thu Apr  3 00:07:07 2025,"New Microsoft login screens emphasize passkeys and ""passwordless"" authentication",999.0,new microsoft login screens emphasize passkeys and passwordless authentication,LABEL_1,0.8526829481124878,security,0.5878190994262695
Thu Apr  3 00:07:12 2025,OpenAI's new image generator is now available to all users | TechCrunch,999.0,openais new image generator is now available to all users  techcrunch,LABEL_2,0.7626169323921204,software,0.8114103078842163
